site_code,year,game_num,opponent_code,spread,ou,line_result,ou_result,home_away,team_score,opp_score,game_result
cin,2011,16,BAL,3,38,L,Over,H,16,24,L
cin,2011,17,HOU,4,38,L,Over,A,10,31,L
cin,2012,1,BAL,7,43,L,Over,A,13,44,L
cin,2012,2,CLE,-7,40,P,Over,H,34,27,W
cin,2012,3,WAS,3,50,W,Over,A,38,31,W
cin,2012,4,JAX,2,46,W,Under,A,27,10,W
cin,2012,5,MIA,-3,45,L,Under,H,13,17,L
cin,2012,6,CLE,-2,42,L,Over,A,24,34,L
cin,2012,7,PIT,-1,46,L,Under,H,17,24,L
cin,2012,8,DEN,6,48,L,Over,H,23,31,L
cin,2012,9,NYG,5,48,W,Under,H,31,13,W
cin,2012,10,KAN,-3,43,W,Under,A,28,6,W
cin,2012,11,OAK,-8,51,W,Under,H,34,10,W
cin,2012,12,SDG,-3,46,W,Under,A,20,13,W
cin,2012,13,DAL,-4,46,L,Under,H,19,20,L
cin,2012,14,PHI,-5,45,W,Over,A,34,13,W
cin,2012,15,PIT,4,40,W,Under,A,13,10,W
cin,2012,16,BAL,-3,43,W,Under,H,23,17,W
cin,2012,17,HOU,4,43,L,Under,A,13,19,L
cin,2013,1,CHI,3,42,P,Over,A,21,24,L
cin,2013,2,PIT,-7,40,W,Under,H,20,10,W
cin,2013,3,GNB,3,50,W,Over,H,34,30,W
cin,2013,4,CLE,-5,43,L,Under,A,6,17,L
cin,2013,5,NWE,1,46,W,Under,H,13,6,W
cin,2013,6,BUF,-6,41,L,Over,A,27,24,W
cin,2013,7,DET,2,46,W,Over,A,27,24,W
cin,2013,8,NYJ,-5,41,W,Over,H,49,9,W
cin,2013,9,MIA,-3,42,L,Push,A,20,22,L
cin,2013,10,BAL,2,44,L,Under,A,17,20,L
cin,2013,11,CLE,-5,40,W,Over,H,41,20,W
cin,2013,12,SDG,-2,49,W,Under,A,17,10,W
cin,2013,13,IND,-7,43,W,Over,H,42,28,W
cin,2013,14,PIT,-2,45,L,Over,A,20,30,L
cin,2013,15,MIN,-8,48,W,Over,H,42,14,W
cin,2013,16,BAL,-7,43,W,Over,H,34,17,W
cin,2013,17,SDG,-6,48,L,Under,H,10,27,L
cin,2014,1,BAL,2,43,W,Under,A,23,16,W
cin,2014,2,ATL,-6,49,W,Under,H,24,10,W
cin,2014,3,TEN,-7,43,W,Under,H,33,7,W
cin,2014,4,NWE,0,46,L,Over,A,17,43,L
cin,2014,5,CAR,-7,44,L,Over,H,37,37,T
cin,2014,6,IND,4,51,L,Under,A,0,27,L
cin,2014,7,BAL,3,45,W,Over,H,27,24,W
cin,2014,8,JAX,-10,44,P,Over,H,33,23,W
cin,2014,9,CLE,-7,46,L,Under,H,3,24,L
cin,2014,10,NOR,7,51,W,Under,A,27,10,W
cin,2014,11,HOU,3,45,W,Under,A,22,13,W
cin,2014,12,TAM,-6,44,L,Under,A,14,13,W
cin,2014,13,PIT,-3,48,L,Over,H,21,42,L
cin,2014,14,CLE,1,44,W,Under,A,30,0,W
cin,2014,15,DEN,4,47,W,Over,H,37,28,W
cin,2014,16,PIT,4,48,L,Under,A,17,27,L
cin,2014,17,IND,3,48,L,Under,A,10,26,L
cin,2015,1,OAK,-3,43,W,Over,A,33,13,W
cin,2015,2,SDG,-3,47,W,Under,H,24,19,W
cin,2015,3,BAL,3,45,W,Over,A,28,24,W
cin,2015,4,KAN,-4,45,W,Over,H,36,21,W
cin,2015,5,SEA,-3,44,P,Over,H,27,24,W
cin,2015,6,BUF,-3,43,W,Over,A,34,21,W
cin,2015,7,PIT,1,49,W,Under,A,16,10,W
cin,2015,8,CLE,-11,45,W,Under,H,31,10,W
cin,2015,9,HOU,-11,47,L,Under,H,6,10,L
cin,2015,10,ARI,5,49,W,Over,A,31,34,L
cin,2015,11,STL,-9,42,W,Under,H,31,7,W
cin,2015,12,CLE,-9,44,W,Under,A,37,3,W
cin,2015,13,PIT,-3,50,L,Over,H,20,33,L
cin,2015,14,SFO,-6,41,W,Under,A,24,14,W
cin,2015,15,DEN,3,40,P,Under,A,17,20,L
cin,2015,16,BAL,-10,42,L,Under,H,24,16,W
cin,2015,17,PIT,3,45,W,Under,H,16,18,L
cin,2016,1,NYJ,1,42,W,Over,A,23,22,W
cin,2016,2,PIT,3,48,L,Under,A,16,24,L
cin,2016,3,DEN,-4,42,L,Over,H,17,29,L
cin,2016,4,MIA,-8,46,W,Under,H,22,7,W
cin,2016,5,DAL,-3,46,L,Under,A,14,28,L
cin,2016,6,NWE,8,48,L,Over,A,17,35,L
cin,2016,7,CLE,-11,47,W,Over,H,31,17,W
cin,2016,8,WAS,-3,49,L,Over,H,27,27,T
cin,2016,9,NYG,-1,50,L,Under,A,20,21,L
cin,2016,10,BUF,-3,48,L,Under,H,12,16,L
cin,2016,11,BAL,4,42,L,Under,A,14,19,L
cin,2016,12,PHI,-2,42,W,Over,H,32,14,W
cin,2016,13,CLE,-5,42,W,Under,A,23,10,W
cin,2016,14,PIT,3,46,L,Under,H,20,24,L
cin,2016,15,HOU,3,42,W,Under,A,10,12,L
cin,2016,16,BAL,3,41,W,Under,H,27,10,W
cin,2017,1,BAL,-3,42,L,Under,H,0,20,L
cin,2017,2,HOU,-5,38,L,Under,H,9,13,L
cin,2017,3,GNB,7,48,W,Over,A,24,27,L
cin,2017,4,CLE,-3,42,W,Under,A,31,7,W
cin,2017,5,BUF,-3,39,W,Under,H,20,16,W
cin,2017,6,PIT,4,40,L,Over,A,14,29,L
cin,2017,7,IND,-11,44,L,Over,H,24,23,W
cin,2017,8,JAX,6,38,L,Under,A,7,23,L
cin,2017,9,TEN,5,41,W,Over,A,20,24,L
cin,2017,10,DEN,3,38,W,Under,A,20,17,W
cin,2017,11,CLE,-8,39,W,Over,H,30,16,W
cin,2017,12,PIT,5,43,W,Over,H,20,23,L
cin,2017,13,CHI,-6,41,L,Under,H,7,33,L
cin,2017,14,MIN,13,43,L,Under,A,7,34,L
cin,2017,15,DET,4,44,W,Under,H,26,17,W
cin,2017,16,BAL,8,40,W,Over,A,31,27,W
cin,2018,1,IND,-1,48,W,Over,A,34,23,W
cin,2018,2,BAL,-1,43,W,Over,H,34,23,W
cin,2018,3,CAR,3,44,L,Over,A,21,31,L
cin,2018,4,ATL,4,53,W,Over,A,37,36,W
cin,2018,5,MIA,-7,48,W,Under,H,27,17,W
cin,2018,6,PIT,-2,50,L,Under,H,21,28,L
cin,2018,7,KAN,7,56,L,Under,A,10,45,L
cin,2018,8,TAM,-4,55,L,Over,H,37,34,W
cin,2018,9,NOR,6,54,L,Over,H,14,51,L
cin,2018,10,BAL,7,44,W,Over,A,21,24,L
cin,2018,11,CLE,1,47,L,Over,H,20,35,L
cin,2018,12,DEN,4,45,L,Under,H,10,24,L
cin,2018,13,LAC,17,49,W,Under,A,21,26,L
cin,2018,14,OAK,-3,46,W,Push,H,30,16,W
cin,2018,15,CLE,10,44,W,Push,A,18,26,L
cin,2018,16,PIT,14,45,W,Under,A,13,16,L
cin,2019,1,SEA,10,44,W,Under,A,20,21,L
cin,2019,2,SFO,-1,46,L,Over,H,17,41,L
cin,2019,3,BUF,6,44,W,Under,A,17,21,L
cin,2019,4,PIT,4,46,L,Under,A,3,27,L
cin,2019,5,ARI,-3,45,L,Over,H,23,26,L
cin,2019,6,BAL,11,47,W,Under,A,17,23,L
cin,2019,7,JAX,4,45,L,Under,H,17,27,L
cin,2019,8,LAR,12,49,L,Under,A,10,24,L
cin,2019,9,BAL,11,44,L,Over,H,13,49,L
cin,2019,10,OAK,13,48,W,Under,A,10,17,L
cin,2019,11,PIT,6,38,L,Under,H,10,16,L
cin,2019,12,NYJ,3,43,W,Under,H,22,6,W
cin,2019,13,CLE,7,43,L,Over,A,19,27,L
cin,2019,14,NWE,11,42,L,Over,H,13,34,L
cin,2019,15,MIA,-2,46,L,Over,A,35,38,L
cin,2019,16,CLE,3,44,W,Over,H,33,23,W
cin,2020,1,LAC,3,42,L,Under,H,13,16,L
cin,2020,2,CLE,6,45,W,Over,A,30,35,L
cin,2020,3,PHI,6,47,W,Under,A,23,23,T
cin,2020,4,JAX,-1,50,W,Over,H,33,25,W
cin,2020,5,BAL,13,49,L,Under,A,3,27,L
cin,2020,6,IND,8,46,W,Over,A,27,31,L
cin,2020,7,CLE,5,50,W,Over,H,34,37,L
cin,2020,8,TEN,8,50,W,Over,H,31,20,W
cin,2020,9,PIT,7,46,L,Push,A,10,36,L
cin,2020,10,WAS,2,48,L,Under,A,9,20,L
cin,2020,11,NYG,7,45,W,Under,H,17,19,L
cin,2020,12,MIA,11,43,L,Under,A,7,19,L
cin,2020,13,DAL,3,44,L,Under,H,7,30,L
cin,2020,14,PIT,15,41,W,Over,H,27,17,W
cin,2020,15,HOU,8,46,W,Over,A,37,31,W
cin,2020,16,BAL,14,46,L,Under,H,3,38,L
cin,2021,1,MIN,3,48,W,Over,H,27,24,W
cin,2021,2,CHI,2,45,L,Under,A,17,20,L
cin,2021,3,PIT,3,43,W,Under,A,24,10,W
cin,2021,4,JAX,-8,47,L,Under,H,24,21,W
cin,2021,5,GNB,3,51,P,Under,H,22,25,L
cin,2021,6,DET,-4,47,W,Under,A,34,11,W
cin,2021,7,BAL,7,46,W,Over,A,41,17,W
cin,2021,8,NYJ,-11,43,L,Over,A,31,34,L
cin,2021,9,CLE,-3,48,L,Over,H,16,41,L
cin,2021,10,LVR,-1,51,W,Under,A,32,13,W
cin,2021,11,PIT,-4,44,W,Over,H,41,10,W
cin,2021,12,LAC,-3,50,L,Over,H,22,41,L
cin,2021,13,SFO,2,49,L,Push,H,23,26,L
cin,2021,14,DEN,3,44,W,Under,A,15,10,W
cin,2021,15,BAL,-7,42,W,Over,H,41,21,W
cin,2021,16,KAN,4,52,W,Over,H,34,31,W
cin,2021,17,CLE,6,37,W,Push,A,16,21,L
cin,2021,18,LVR,-6,49,W,Under,H,26,19,W
cin,2021,19,TEN,4,48,W,Under,A,19,16,W
cin,2021,20,KAN,7,55,W,Under,A,27,24,W
cin,2021,21,LAR,4,49,W,Under,H,20,23,L
cle,2000,1,JAX,11,39,L,Under,H,7,27,L
cle,2000,2,CIN,6,41,W,Under,A,24,7,W
cle,2000,3,PIT,3,36,W,Over,H,23,20,W
cle,2000,4,OAK,11,41,L,Over,A,10,36,L
cle,2000,5,BAL,9,37,L,Under,H,0,12,L
cle,2000,6,ARI,5,41,L,Over,A,21,29,L
cle,2000,7,DEN,13,44,L,Over,A,10,44,L
cle,2000,8,PIT,9,38,L,Under,A,0,22,L
cle,2000,9,CIN,3,36,L,Under,H,3,12,L
cle,2000,10,NYG,10,34,L,Under,H,3,24,L
cle,2000,11,NWE,7,32,W,Under,H,19,11,W
cle,2000,12,TEN,16,36,W,Under,A,10,24,L
cle,2000,13,BAL,15,34,L,Over,A,7,44,L
cle,2000,14,JAX,15,39,L,Over,A,0,48,L
cle,2000,15,PHI,14,36,W,Over,H,24,35,L
cle,2000,16,TEN,16,37,L,Under,H,0,24,L
cle,2001,1,SEA,4,39,W,Under,H,6,9,L
cle,2001,2,DET,2,33,W,Over,H,24,14,W
cle,2001,3,JAX,9,36,W,Over,A,23,14,W
cle,2001,4,SDG,3,35,W,Over,H,20,16,W
cle,2001,5,CIN,2,35,L,Over,A,14,24,L
cle,2001,6,BAL,8,33,W,Over,H,24,14,W
cle,2001,7,CHI,5,34,L,Over,A,21,27,L
cle,2001,8,PIT,3,33,P,Under,H,12,15,L
cle,2001,9,BAL,8,33,W,Over,A,27,17,W
cle,2001,10,CIN,-6,36,W,Under,H,18,0,W
cle,2001,11,TEN,-2,36,L,Over,H,15,31,L
cle,2001,12,NWE,5,37,L,Over,A,16,27,L
cle,2001,13,JAX,-2,37,L,Under,H,10,15,L
cle,2001,14,GNB,8,37,L,Push,A,7,30,L
cle,2001,15,TEN,5,38,W,Over,A,41,38,W
cle,2001,16,PIT,7,35,L,Over,A,7,28,L
cle,2002,1,KAN,-2,36,L,Over,H,39,40,L
cle,2002,2,CIN,-4,39,W,Under,H,20,7,W
cle,2002,3,TEN,5,41,W,Over,A,31,28,W
cle,2002,4,PIT,6,44,W,Under,A,13,16,L
cle,2002,5,BAL,-6,37,L,Over,H,21,26,L
cle,2002,6,TAM,8,37,L,Under,A,3,17,L
cle,2002,7,HOU,-9,37,W,Over,H,34,17,W
cle,2002,8,NYJ,3,44,W,Over,A,24,21,W
cle,2002,9,PIT,4,44,W,Under,H,20,23,L
cle,2002,10,CIN,-3,42,W,Over,A,27,20,W
cle,2002,11,NOR,6,49,W,Under,A,24,15,W
cle,2002,12,CAR,-8,35,L,Under,H,6,13,L
cle,2002,13,JAX,3,42,W,Under,A,21,20,W
cle,2002,14,IND,2,42,L,Over,H,23,28,L
cle,2002,15,BAL,3,40,W,Under,A,14,13,W
cle,2002,16,ATL,3,41,W,Under,H,24,16,W
cle,2002,17,PIT,8,43,W,Over,A,33,36,L
cle,2003,1,IND,2,48,L,Under,H,6,9,L
cle,2003,2,BAL,3,39,L,Over,A,13,33,L
cle,2003,3,SFO,7,45,W,Under,A,13,12,W
cle,2003,4,CIN,-5,40,L,Under,H,14,21,L
cle,2003,5,PIT,7,42,W,Over,A,33,13,W
cle,2003,6,OAK,-4,44,W,Under,H,13,7,W
cle,2003,7,SDG,-4,41,L,Over,H,20,26,L
cle,2003,8,NWE,5,38,L,Under,A,3,9,L
cle,2003,9,KAN,9,44,L,Over,A,20,41,L
cle,2003,10,ARI,-5,38,W,Over,H,44,6,W
cle,2003,11,PIT,-3,41,L,Under,H,6,13,L
cle,2003,12,SEA,7,42,L,Under,A,7,34,L
cle,2003,13,STL,6,44,L,Over,H,20,26,L
cle,2003,14,DEN,12,42,W,Over,A,20,23,L
cle,2003,15,BAL,3,36,L,Under,H,0,35,L
cle,2003,16,CIN,9,42,W,Under,A,22,14,W
cle,2004,1,BAL,4,37,W,Under,H,20,3,W
cle,2004,2,DAL,5,38,L,Under,A,12,19,L
cle,2004,3,NYG,3,38,L,Under,A,10,27,L
cle,2004,4,WAS,3,36,W,Under,H,17,13,W
cle,2004,5,PIT,5,36,L,Over,A,23,34,L
cle,2004,6,CIN,-3,40,W,Over,H,34,17,W
cle,2004,7,PHI,7,42,W,Over,H,31,34,L
cle,2004,8,BAL,6,35,L,Over,A,13,27,L
cle,2004,9,PIT,4,41,L,Under,H,10,24,L
cle,2004,10,NYJ,2,38,L,Under,H,7,10,L
cle,2004,11,CIN,6,38,L,Over,A,48,58,L
cle,2004,12,NWE,11,41,L,Over,H,15,42,L
cle,2004,13,BUF,11,39,L,Over,A,7,37,L
cle,2004,14,SDG,8,35,L,Under,H,0,21,L
cle,2004,15,MIA,9,41,W,Under,A,7,10,L
cle,2004,16,HOU,10,41,W,Under,A,22,14,W
cle,2005,1,CIN,4,45,L,Under,H,13,27,L
cle,2005,2,GNB,7,43,W,Over,A,26,24,W
cle,2005,3,IND,14,47,W,Under,A,6,13,L
cle,2005,4,CHI,-3,35,W,Under,H,20,10,W
cle,2005,5,BAL,4,34,L,Under,A,3,16,L
cle,2005,6,DET,-3,36,L,Under,H,10,13,L
cle,2005,7,HOU,2,38,L,Under,A,16,19,L
cle,2005,8,TEN,-3,39,W,Under,H,20,14,W
cle,2005,9,PIT,8,35,L,Over,A,21,34,L
cle,2005,10,MIA,-3,35,W,Under,H,22,0,W
cle,2005,11,MIN,4,40,L,Under,A,12,24,L
cle,2005,12,JAX,3,37,L,Under,H,14,20,L
cle,2005,13,CIN,13,42,W,Over,A,20,23,L
cle,2005,14,OAK,3,41,W,Under,A,9,7,W
cle,2005,15,PIT,7,33,L,Over,H,0,41,L
cle,2005,16,BAL,3,37,W,Under,H,20,16,W
cle,2006,1,NOR,-3,36,L,Under,H,14,19,L
cle,2006,2,CIN,11,41,L,Over,A,17,34,L
cle,2006,3,BAL,7,33,W,Under,H,14,15,L
cle,2006,4,OAK,-3,34,W,Over,A,24,21,W
cle,2006,5,CAR,8,38,L,Under,A,12,20,L
cle,2006,6,DEN,5,31,L,Under,H,7,17,L
cle,2006,7,NYJ,-2,38,W,Under,H,20,13,W
cle,2006,8,SDG,14,42,W,Over,A,25,32,L
cle,2006,9,ATL,8,42,W,Under,A,17,13,W
cle,2006,10,PIT,4,36,P,Over,H,20,24,L
cle,2006,11,CIN,3,44,L,Under,H,0,30,L
cle,2006,12,KAN,5,36,W,Over,H,31,28,W
cle,2006,13,PIT,8,35,L,Under,A,7,27,L
cle,2006,14,BAL,12,35,W,Over,A,17,27,L
cle,2006,15,TAM,-3,38,L,Under,H,7,22,L
cle,2006,16,HOU,6,38,L,Under,A,6,14,L
cle,2007,1,PIT,5,37,L,Over,H,7,34,L
cle,2007,2,CIN,7,42,W,Over,H,51,45,W
cle,2007,3,OAK,3,42,W,Over,A,24,26,L
cle,2007,4,BAL,5,40,W,Push,H,27,13,W
cle,2007,5,NWE,16,48,L,Over,A,17,34,L
cle,2007,6,MIA,-4,45,W,Over,H,41,31,W
cle,2007,7,STL,-3,47,W,Over,A,27,20,W
cle,2007,8,SEA,-2,47,W,Over,H,33,30,W
cle,2007,9,PIT,10,48,W,Over,A,28,31,L
cle,2007,10,BAL,-2,44,W,Over,A,33,30,W
cle,2007,11,HOU,-3,52,W,Under,H,27,17,W
cle,2007,12,ARI,0,52,L,Under,A,21,27,L
cle,2007,13,NYJ,-4,48,W,Under,A,24,18,W
cle,2007,14,BUF,-5,37,W,Under,H,8,0,W
cle,2007,15,CIN,-3,48,L,Under,A,14,19,L
cle,2007,16,SFO,-12,41,W,Under,H,20,7,W
cle,2008,1,DAL,6,49,L,Under,H,10,28,L
cle,2008,2,PIT,7,44,W,Under,H,6,10,L
cle,2008,3,BAL,3,37,L,Over,A,10,28,L
cle,2008,4,CIN,1,42,W,Under,A,20,12,W
cle,2008,5,NYG,8,44,W,Over,H,35,14,W
cle,2008,6,WAS,7,42,W,Under,A,11,14,L
cle,2008,7,JAX,7,42,W,Under,A,23,17,W
cle,2008,8,BAL,-3,37,L,Over,H,27,37,L
cle,2008,9,DEN,-3,47,L,Over,H,30,34,L
cle,2008,10,BUF,5,40,W,Over,A,29,27,W
cle,2008,11,HOU,-3,50,L,Under,H,6,16,L
cle,2008,12,IND,4,44,P,Under,H,6,10,L
cle,2008,13,TEN,14,37,L,Over,A,9,28,L
cle,2008,14,PHI,16,40,L,Push,A,10,30,L
cle,2008,15,CIN,-2,32,L,Under,H,0,14,L
cle,2008,16,PIT,12,33,L,Under,A,0,31,L
cle,2009,1,MIN,5,40,L,Over,H,20,34,L
cle,2009,2,DEN,3,39,L,Under,A,6,27,L
cle,2009,3,BAL,14,39,L,Under,A,3,34,L
cle,2009,4,CIN,7,38,W,Over,H,20,23,L
cle,2009,5,BUF,6,42,W,Under,A,6,3,W
cle,2009,6,PIT,14,38,W,Over,A,14,27,L
cle,2009,7,GNB,9,42,L,Under,H,3,31,L
cle,2009,8,CHI,14,40,L,Under,A,6,30,L
cle,2009,9,BAL,11,39,L,Under,H,0,16,L
cle,2009,10,DET,3,38,W,Over,A,37,38,L
cle,2009,11,CIN,12,40,W,Under,A,7,16,L
cle,2009,12,SDG,14,43,W,Over,H,23,30,L
cle,2009,13,PIT,10,35,W,Under,H,13,6,W
cle,2009,14,KAN,3,37,W,Over,A,41,34,W
cle,2009,15,OAK,-3,37,W,Under,H,23,9,W
cle,2009,16,JAX,-2,35,W,Over,H,23,17,W
cle,2010,1,TAM,3,37,L,Under,A,14,17,L
cle,2010,2,KAN,-3,38,L,Under,H,14,16,L
cle,2010,3,BAL,13,37,W,Over,A,17,24,L
cle,2010,4,CIN,3,37,W,Over,H,23,20,W
cle,2010,5,ATL,3,42,L,Under,H,10,20,L
cle,2010,6,PIT,14,38,L,Over,A,10,28,L
cle,2010,7,NOR,13,44,W,Over,A,30,17,W
cle,2010,8,NWE,4,44,W,Over,H,34,14,W
cle,2010,9,NYJ,4,37,L,Over,H,20,26,L
cle,2010,10,JAX,3,43,L,Over,A,20,24,L
cle,2010,11,CAR,-8,38,L,Over,H,24,23,W
cle,2010,12,MIA,6,44,W,Under,A,13,10,W
cle,2010,13,BUF,0,39,L,Under,A,6,13,L
cle,2010,14,CIN,0,41,L,Under,A,17,19,L
cle,2010,15,BAL,4,40,L,Under,H,10,20,L
cle,2010,16,PIT,7,38,L,Over,H,9,41,L
cle,2011,1,CIN,-7,37,L,Over,H,17,27,L
cle,2011,2,IND,-2,39,W,Over,A,27,19,W
cle,2011,3,MIA,2,43,W,Under,H,17,16,W
cle,2011,4,TEN,-2,38,L,Over,H,13,31,L
cle,2011,5,OAK,7,45,L,Under,A,17,24,L
cle,2011,6,SEA,-3,41,P,Under,H,6,3,W
cle,2011,7,SFO,10,39,L,Under,A,10,20,L
cle,2011,8,HOU,11,41,L,Over,A,12,30,L
cle,2011,9,STL,-3,37,L,Under,H,12,13,L
cle,2011,10,JAX,-2,35,W,Under,H,14,10,W
cle,2011,11,CIN,7,38,W,Over,A,20,23,L
cle,2011,12,BAL,7,39,L,Under,H,10,24,L
cle,2011,13,PIT,14,40,W,Under,A,3,14,L
cle,2011,14,ARI,7,38,W,Under,A,17,20,L
cle,2011,15,BAL,11,38,W,Under,A,14,20,L
cle,2011,16,PIT,7,33,W,Under,H,9,13,L
cle,2012,1,PHI,10,42,W,Under,H,16,17,L
cle,2012,2,CIN,7,40,P,Over,A,27,34,L
cle,2012,3,BUF,3,45,L,Under,H,14,24,L
cle,2012,4,BAL,12,44,W,Under,A,16,23,L
cle,2012,5,NYG,8,44,L,Over,A,27,41,L
cle,2012,6,CIN,2,42,W,Over,H,34,24,W
cle,2012,7,IND,1,47,L,Under,A,13,17,L
cle,2012,8,SDG,3,41,W,Under,H,7,6,W
cle,2012,9,BAL,4,44,L,Under,H,15,25,L
cle,2012,10,DAL,7,44,W,Under,A,20,23,L
cle,2012,11,PIT,2,34,W,Over,H,20,14,W
cle,2012,12,OAK,-3,40,W,Under,A,20,17,W
cle,2012,13,KAN,-7,38,W,Under,H,30,7,W
cle,2012,14,WAS,-4,41,L,Over,H,21,38,L
cle,2012,15,DEN,11,44,L,Over,A,12,34,L
cle,2012,16,PIT,10,36,L,Under,A,10,24,L
cle,2013,1,MIA,-3,41,L,Under,H,10,23,L
cle,2013,2,BAL,7,44,L,Under,A,6,14,L
cle,2013,3,MIN,7,40,W,Over,A,31,27,W
cle,2013,4,CIN,5,43,W,Under,H,17,6,W
cle,2013,5,BUF,-4,41,W,Over,H,37,24,W
cle,2013,6,DET,3,44,L,Over,H,17,31,L
cle,2013,7,GNB,10,45,L,Under,A,13,31,L
cle,2013,8,KAN,7,39,W,Over,A,17,23,L
cle,2013,9,BAL,1,42,W,Over,H,24,18,W
cle,2013,10,CIN,5,40,L,Over,A,20,41,L
cle,2013,11,PIT,-2,40,L,Under,H,11,27,L
cle,2013,12,JAX,-8,40,L,Over,H,28,32,L
cle,2013,13,NWE,10,48,W,Over,A,26,27,L
cle,2013,14,CHI,-1,44,L,Over,H,31,38,L
cle,2013,15,NYJ,2,42,L,Under,A,13,24,L
cle,2013,16,PIT,10,45,L,Under,A,7,20,L
cle,2014,1,PIT,7,42,W,Over,A,27,30,L
cle,2014,2,NOR,6,49,W,Over,H,26,24,W
cle,2014,3,BAL,2,42,P,Over,H,21,23,L
cle,2014,4,TEN,1,44,W,Over,A,29,28,W
cle,2014,5,PIT,-2,47,W,Under,H,31,10,W
cle,2014,6,JAX,-4,45,L,Under,A,6,24,L
cle,2014,7,OAK,-7,45,W,Under,H,23,13,W
cle,2014,8,TAM,-7,44,L,Under,H,22,17,W
cle,2014,9,CIN,7,46,W,Under,A,24,3,W
cle,2014,10,HOU,-4,41,L,Under,H,7,23,L
cle,2014,11,ATL,3,49,W,Over,A,26,24,W
cle,2014,12,BUF,3,42,L,Under,A,10,26,L
cle,2014,13,IND,3,50,W,Under,H,24,25,L
cle,2014,14,CIN,-1,44,L,Under,H,0,30,L
cle,2014,15,CAR,6,40,W,Under,A,13,17,L
cle,2014,16,BAL,14,40,W,Under,A,10,20,L
cle,2015,1,NYJ,4,40,L,Over,A,10,31,L
cle,2015,2,TEN,2,41,W,Over,H,28,14,W
cle,2015,3,OAK,-4,43,L,Over,H,20,27,L
cle,2015,4,SDG,7,45,W,Over,A,27,30,L
cle,2015,5,BAL,6,43,W,Over,A,33,30,W
cle,2015,6,DEN,4,42,W,Over,H,23,26,L
cle,2015,7,STL,7,42,L,Under,A,6,24,L
cle,2015,8,ARI,6,46,L,Over,H,20,34,L
cle,2015,9,CIN,11,45,L,Under,A,10,31,L
cle,2015,10,PIT,6,42,L,Under,A,9,30,L
cle,2015,11,BAL,-4,42,L,Over,H,27,33,L
cle,2015,12,CIN,9,44,L,Under,H,3,37,L
cle,2015,13,SFO,-2,42,W,Under,H,24,10,W
cle,2015,14,SEA,14,43,L,Push,A,13,30,L
cle,2015,15,KAN,11,43,W,Under,A,13,17,L
cle,2015,16,PIT,11,47,L,Under,H,12,28,L
cle,2016,1,PHI,4,42,L,Under,A,10,29,L
cle,2016,2,BAL,4,42,L,Over,H,20,25,L
cle,2016,3,MIA,10,42,W,Over,A,24,30,L
cle,2016,4,WAS,8,48,L,Over,A,20,31,L
cle,2016,5,NWE,10,48,L,Under,H,13,33,L
cle,2016,6,TEN,8,45,W,Over,A,26,28,L
cle,2016,7,CIN,11,47,L,Over,A,17,31,L
cle,2016,8,NYJ,3,46,L,Over,H,28,31,L
cle,2016,9,DAL,7,49,L,Under,H,10,35,L
cle,2016,10,BAL,8,44,L,Under,A,7,28,L
cle,2016,11,PIT,8,46,L,Under,H,9,24,L
cle,2016,12,NYG,7,47,L,Under,H,13,27,L
cle,2016,13,CIN,5,42,L,Under,H,10,23,L
cle,2016,14,BUF,11,43,L,Over,A,13,33,L
cle,2016,15,SDG,5,45,W,Under,H,20,17,W
cle,2016,16,PIT,3,42,P,Over,A,24,27,L
cle,2017,1,PIT,10,47,W,Under,H,18,21,L
cle,2017,2,BAL,8,40,L,Under,A,10,24,L
cle,2017,3,IND,-1,42,L,Over,A,28,31,L
cle,2017,4,CIN,3,42,L,Under,H,7,31,L
cle,2017,5,NYJ,2,42,L,Under,H,14,17,L
cle,2017,6,HOU,8,46,L,Over,A,17,33,L
cle,2017,7,TEN,6,43,W,Under,H,9,12,L
cle,2017,8,MIN,11,39,L,Over,H,16,33,L
cle,2017,9,DET,11,43,L,Over,A,24,38,L
cle,2017,10,JAX,8,37,L,Under,H,7,19,L
cle,2017,11,CIN,8,39,L,Over,A,16,30,L
cle,2017,12,LAC,14,45,W,Under,A,10,19,L
cle,2017,13,GNB,3,39,L,Over,H,21,27,L
cle,2017,14,BAL,7,42,L,Under,H,10,27,L
cle,2017,15,CHI,6,37,L,Under,A,3,20,L
cle,2017,16,PIT,5,39,W,Over,A,24,28,L
cle,2018,1,PIT,4,41,W,Over,H,21,21,T
cle,2018,2,NOR,10,51,W,Under,A,18,21,L
cle,2018,3,NYJ,-3,41,W,Under,H,21,17,W
cle,2018,4,OAK,3,45,L,Over,A,42,45,L
cle,2018,5,BAL,3,45,W,Under,H,12,9,W
cle,2018,6,LAC,-1,47,L,Over,H,14,38,L
cle,2018,7,TAM,4,53,W,Under,A,23,26,L
cle,2018,8,PIT,9,48,L,Over,A,18,33,L
cle,2018,9,KAN,8,52,L,Over,H,21,37,L
cle,2018,10,ATL,6,50,W,Under,H,28,16,W
cle,2018,11,CIN,-1,47,W,Over,A,35,20,W
cle,2018,12,HOU,5,48,L,Under,A,13,29,L
cle,2018,13,CAR,1,48,W,Under,H,26,20,W
cle,2018,14,DEN,1,47,W,Under,A,17,16,W
cle,2018,15,CIN,-10,44,L,Push,H,26,18,W
cle,2018,16,BAL,7,41,W,Over,A,24,26,L
